schemaVersion,recordType,content.title,content.authors,content.paper_url,content.github_url,content.github_stars,content.published_date,collectedAt
1.0,RESEARCH_PAPER,Analyzing Hypersensitive AI: Instability in Corporate-Scale Machine Learning,"Michaela Regneri, Malte Hoffmann, Jurij Kost, Niklas Pietsch, Timo Schulz, Sabine Stamm",http://arxiv.org/abs/1807.07404v1,,,2018-07-17T14:02:14,2026-09-10T19:42:34.166417
1.0,RESEARCH_PAPER,Learning from Exemplars and Prototypes in Machine Learning and Psychology,"Julian Zubek, Ludmila Kuncheva",http://arxiv.org/abs/1806.01130v1,,,2018-06-04T14:05:07,2026-09-10T19:42:34.166465
1.0,RESEARCH_PAPER,Penalizing side effects using stepwise relative reachability,"Victoria Krakovna, Laurent Orseau, Ramana Kumar, Miljan Martic, Shane Legg",http://arxiv.org/abs/1806.01186v2,,,2018-06-04T16:30:17,2026-09-10T19:42:34.166514
1.0,RESEARCH_PAPER,Relational inductive bias for physical construction in humans and machines,"Jessica B. Hamrick, Kelsey R. Allen, Victor Bapst, Tina Zhu, Kevin R. McKee, Joshua B. Tenenbaum, Peter W. Battaglia",http://arxiv.org/abs/1806.01203v1,,,2018-06-04T16:45:19,2026-09-10T19:42:34.166562
1.0,RESEARCH_PAPER,MONAS: Multi-Objective Neural Architecture Search using Reinforcement Learning,"Chi-Hung Hsu, Shu-Huan Chang, Jhao-Hong Liang, Hsin-Ping Chou, Chun-Hao Liu, Shih-Chieh Chang, Jia-Yu Pan, Yu-Ting Chen, Wei Wei, Da-Cheng Juan",http://arxiv.org/abs/1806.10332v2,,,2018-06-27T08:12:01,2026-09-10T19:42:34.166611
1.0,RESEARCH_PAPER,Polynomial-time probabilistic reasoning with partial observations via implicit learning in probability logics,Brendan Juba,http://arxiv.org/abs/1806.11204v1,,,2018-06-28T21:33:34,2026-09-10T19:42:34.166658
1.0,RESEARCH_PAPER,Beyond One-hot Encoding: lower dimensional target embedding,"Pau Rodríguez, Miguel A. Bautista, Jordi Gonzàlez, Sergio Escalera",http://arxiv.org/abs/1806.10805v1,,,2018-06-28T07:34:14,2026-09-10T19:42:34.166706
1.0,RESEARCH_PAPER,Probably approximately correct learning of Horn envelopes from queries,"Daniel Borchmann, Tom Hanika, Sergei Obiedkov",http://arxiv.org/abs/1807.06149v1,,,2018-07-16T23:24:03,2026-09-10T19:42:34.166754
1.0,RESEARCH_PAPER,Evolving Large-Scale Data Stream Analytics based on Scalable PANFIS,"Mahardhika Pratama, Choiru Za'in, Eric Pardede",http://arxiv.org/abs/1807.06996v1,,,2018-07-18T15:36:06,2026-09-10T19:42:34.166803
1.0,RESEARCH_PAPER,"The Mathematics of Changing one's Mind, via Jeffrey's or via Pearl's update rule",Bart Jacobs,http://arxiv.org/abs/1807.05609v3,,,2018-07-15T20:29:15,2026-09-10T19:42:34.166853
1.0,RESEARCH_PAPER,Teaching machines to understand data science code by semantic enrichment of dataflow graphs,"Evan Patterson, Ioana Baldini, Aleksandra Mojsilovic, Kush R. Varshney",http://arxiv.org/abs/1807.05691v2,,,2018-07-16T06:21:54,2026-09-10T19:42:34.166901
1.0,RESEARCH_PAPER,Preference-Based Monte Carlo Tree Search,"Tobias Joppen, Christian Wirth, Johannes Fürnkranz",http://arxiv.org/abs/1807.06286v1,,,2018-07-17T09:04:35,2026-09-10T19:42:34.166950
1.0,RESEARCH_PAPER,RuleMatrix: Visualizing and Understanding Classifiers with Rules,"Yao Ming, Huamin Qu, Enrico Bertini",http://arxiv.org/abs/1807.06228v1,,,2018-07-17T05:29:10,2026-09-10T19:42:34.166999
1.0,RESEARCH_PAPER,Following High-level Navigation Instructions on a Simulated Quadcopter with Imitation Learning,"Valts Blukis, Nataly Brukhim, Andrew Bennett, Ross A. Knepper, Yoav Artzi",http://arxiv.org/abs/1806.00047v1,,,2018-05-31T18:42:26,2026-09-10T19:42:34.167077
1.0,RESEARCH_PAPER,Efficient Low-rank Multimodal Fusion with Modality-Specific Factors,"Zhun Liu, Ying Shen, Varun Bharadhwaj Lakshminarasimhan, Paul Pu Liang, Amir Zadeh, Louis-Philippe Morency",http://arxiv.org/abs/1806.00064v1,,,2018-05-31T19:28:23,2026-09-10T19:42:34.167129
1.0,RESEARCH_PAPER,Technical Report: Inconsistency in Answer Set Programs and Extensions,Christoph Redl,http://arxiv.org/abs/1806.00119v1,,,2018-05-31T22:11:21,2026-09-10T19:42:34.167177
1.0,RESEARCH_PAPER,Program Synthesis Through Reinforcement Learning Guided Tree Search,"Riley Simmons-Edler, Anders Miltner, Sebastian Seung",http://arxiv.org/abs/1806.02932v1,,,2018-06-08T00:53:43,2026-09-10T19:42:34.167225
1.0,RESEARCH_PAPER,State Space Representations of Deep Neural Networks,"Michael Hauser, Sean Gunn, Samer Saab, Asok Ray",http://arxiv.org/abs/1806.03751v3,,,2018-06-11T00:26:13,2026-09-10T19:42:34.167273
1.0,RESEARCH_PAPER,"An Efficient, Generalized Bellman Update For Cooperative Inverse Reinforcement Learning","Dhruv Malik, Malayandi Palaniappan, Jaime F. Fisac, Dylan Hadfield-Menell, Stuart Russell, Anca D. Dragan",http://arxiv.org/abs/1806.03820v1,,,2018-06-11T06:06:43,2026-09-10T19:42:34.167323
1.0,RESEARCH_PAPER,What Knowledge is Needed to Solve the RTE5 Textual Entailment Challenge?,Peter Clark,http://arxiv.org/abs/1806.03561v1,,,2018-06-10T00:33:47,2026-09-10T19:42:34.167370
1.0,RESEARCH_PAPER,ML + FV = $\heartsuit$? A Survey on the Application of Machine Learning to Formal Verification,"Moussa Amrani, Levi Lúcio, Adrien Bibal",http://arxiv.org/abs/1806.03600v2,,,2018-06-10T07:29:41,2026-09-10T19:42:34.167419
1.0,RESEARCH_PAPER,An Approximation Algorithm for Risk-averse Submodular Optimization,"Lifeng Zhou, Pratap Tokekar",http://arxiv.org/abs/1807.09358v2,,,2018-07-24T21:10:50,2026-09-10T19:42:34.167468
1.0,RESEARCH_PAPER,LAPRAN: A Scalable Laplacian Pyramid Reconstructive Adversarial Network for Flexible Compressive Sensing Reconstruction,"Kai Xu, Zhikang Zhang, Fengbo Ren",http://arxiv.org/abs/1807.09388v3,,,2018-07-24T23:28:17,2026-09-10T19:42:34.167516
1.0,RESEARCH_PAPER,Finding Better Subword Segmentation for Neural Machine Translation,"Yingting Wu, Hai Zhao",http://arxiv.org/abs/1807.09639v1,,,2018-07-25T14:43:46,2026-09-10T19:42:34.167564
1.0,RESEARCH_PAPER,Visual Dynamics: Stochastic Future Generation via Layered Cross Convolutional Networks,"Tianfan Xue, Jiajun Wu, Katherine L. Bouman, William T. Freeman",http://arxiv.org/abs/1807.09245v3,,,2018-07-24T17:28:31,2026-09-10T19:42:34.167612
1.0,RESEARCH_PAPER,AceKG: A Large-scale Knowledge Graph for Academic Data Mining,"Ruijie Wang, Yuchen Yan, Jialu Wang, Yuting Jia, Ye Zhang, Weinan Zhang, Xinbing Wang",http://arxiv.org/abs/1807.08484v2,,,2018-07-23T08:57:44,2026-09-10T19:42:34.167661
1.0,RESEARCH_PAPER,Knowledge-based Transfer Learning Explanation,"Jiaoyan Chen, Freddy Lecue, Jeff Z. Pan, Ian Horrocks, Huajun Chen",http://arxiv.org/abs/1807.08372v1,,,2018-07-22T21:32:12,2026-09-10T19:42:34.167709
1.0,RESEARCH_PAPER,RAPIDNN: In-Memory Deep Neural Network Acceleration Framework,"Mohsen Imani, Mohammad Samragh, Yeseong Kim, Saransh Gupta, Farinaz Koushanfar, Tajana Rosing",http://arxiv.org/abs/1806.05794v4,,,2018-06-15T03:07:55,2026-09-10T19:42:34.167758
1.0,RESEARCH_PAPER,Power-Grid Controller Anomaly Detection with Enhanced Temporal Deep Learning,"Zecheng He, Aswin Raghavan, Guangyuan Hu, Sek Chai, Ruby Lee",http://arxiv.org/abs/1806.06496v3,,,2018-06-18T04:28:18,2026-09-10T19:42:34.167806
1.0,RESEARCH_PAPER,"HitNet: a neural network with capsules embedded in a Hit-or-Miss layer, extended with hybrid data augmentation and ghost capsules","Adrien Deliège, Anthony Cioppa, Marc Van Droogenbroeck",http://arxiv.org/abs/1806.06519v1,,,2018-06-18T07:08:11,2026-09-10T19:42:34.167854
1.0,RESEARCH_PAPER,A Self-Replication Basis for Designing Complex Agents,Thommen George Karimpanal,http://arxiv.org/abs/1806.06010v1,,,2018-05-18T03:57:41,2026-09-10T19:42:34.167902
1.0,RESEARCH_PAPER,A New COLD Feature based Handwriting Analysis for Ethnicity/Nationality Identification,"Sauradip Nag, Palaiahnakote Shivakumara, Wu Yirui, Umapada Pal, Tong Lu",http://arxiv.org/abs/1806.07072v1,,,2018-06-19T07:14:54,2026-09-10T19:42:34.167951
1.0,RESEARCH_PAPER,Instance-Level Explanations for Fraud Detection: A Case Study,"Dennis Collaris, Leo M. Vink, Jarke J. van Wijk",http://arxiv.org/abs/1806.07129v1,,,2018-06-19T09:42:36,2026-09-10T19:42:34.168001
1.0,RESEARCH_PAPER,SMarTplan: a Task Planner for Smart Factories,"Arthur Bit-Monnot, Francesco Leofante, Luca Pulina, Erika Abraham, Armando Tacchella",http://arxiv.org/abs/1806.07135v1,,,2018-06-19T10:01:48,2026-09-10T19:42:34.168203
1.0,RESEARCH_PAPER,Solving the Steiner Tree Problem in graphs with Variable Neighborhood Descent,"Matthieu De Laere, San Tu Pham, Patrick De Causmaecker",http://arxiv.org/abs/1806.06685v1,,,2018-06-13T21:39:20,2026-09-10T19:42:34.168324
1.0,RESEARCH_PAPER,"Biased Embeddings from Wild Data: Measuring, Understanding and Removing","Adam Sutton, Thomas Lansdall-Welfare, Nello Cristianini",http://arxiv.org/abs/1806.06301v1,,,2018-06-16T21:46:59,2026-09-10T19:42:34.168408
1.0,RESEARCH_PAPER,Incorporating Chinese Characters of Words for Lexical Sememe Prediction,"Huiming Jin, Hao Zhu, Zhiyuan Liu, Ruobing Xie, Maosong Sun, Fen Lin, Leyu Lin",http://arxiv.org/abs/1806.06349v1,,,2018-06-17T08:44:55,2026-09-10T19:42:34.168570
1.0,RESEARCH_PAPER,Non-Negative Networks Against Adversarial Attacks,"William Fleshman, Edward Raff, Jared Sylvester, Steven Forsyth, Mark McLean",http://arxiv.org/abs/1806.06108v2,,,2018-06-15T20:02:57,2026-09-10T19:42:34.168732
1.0,RESEARCH_PAPER,TrQuery: An Embedding-based Framework for Recommanding SPARQL Queries,"Lijing Zhang, Xiaowang Zhang, Zhiyong Feng",http://arxiv.org/abs/1806.06205v1,,,2018-06-16T08:17:08,2026-09-10T19:42:34.168881
1.0,RESEARCH_PAPER,Meta-learning: searching in the model space,"Włodzisław Duch, Karol Grudzińsk",http://arxiv.org/abs/1806.06207v1,,,2018-06-16T08:24:35,2026-09-10T19:42:34.168971
1.0,RESEARCH_PAPER,Offline Extraction of Indic Regional Language from Natural Scene Image using Text Segmentation and Deep Convolutional Sequence,"Sauradip Nag, Pallab Kumar Ganguly, Sumit Roy, Sourab Jha, Krishna Bose, Abhishek Jha, Kousik Dasgupta",http://arxiv.org/abs/1806.06208v2,,,2018-06-16T08:31:06,2026-09-10T19:42:34.169046
1.0,RESEARCH_PAPER,Semantic Image Retrieval by Uniting Deep Neural Networks and Cognitive Architectures,"Alexey Potapov, Innokentii Zhdanov, Oleg Scherbakov, Nikolai Skorobogatko, Hugo Latapie, Enzo Fenoglio",http://arxiv.org/abs/1806.06946v1,,,2018-06-14T14:53:53,2026-09-10T19:42:34.169112
1.0,RESEARCH_PAPER,Assessing the Scalability of Biologically-Motivated Deep Learning Algorithms and Architectures,"Sergey Bartunov, Adam Santoro, Blake A. Richards, Luke Marris, Geoffrey E. Hinton, Timothy Lillicrap",http://arxiv.org/abs/1807.04587v2,,,2018-07-12T12:53:50,2026-09-10T19:42:34.169172
1.0,RESEARCH_PAPER,Boosting Combinatorial Problem Modeling with Machine Learning,"Michele Lombardi, Michela Milano",http://arxiv.org/abs/1807.05517v1,,,2018-07-15T09:12:08,2026-09-10T19:42:34.169229
1.0,RESEARCH_PAPER,Visual Referring Expression Recognition: What Do Systems Actually Learn?,"Volkan Cirik, Louis-Philippe Morency, Taylor Berg-Kirkpatrick",http://arxiv.org/abs/1805.11818v1,,,2018-05-30T06:03:21,2026-09-10T19:42:34.169281
1.0,RESEARCH_PAPER,Using Inter-Sentence Diverse Beam Search to Reduce Redundancy in Visual Storytelling,"Chao-Chun Hsu, Szu-Min Chen, Ming-Hsun Hsieh, Lun-Wei Ku",http://arxiv.org/abs/1805.11867v1,,,2018-05-30T08:59:44,2026-09-10T19:42:34.169344
1.0,RESEARCH_PAPER,Simplifying Reward Design through Divide-and-Conquer,"Ellis Ratner, Dylan Hadfield-Menell, Anca D. Dragan",http://arxiv.org/abs/1806.02501v1,,,2018-06-07T03:49:05,2026-09-10T19:42:34.169398
1.0,RESEARCH_PAPER,Removing Algorithmic Discrimination (With Minimal Individual Error),"El Mahdi El Mhamdi, Rachid Guerraoui, Lê Nguyên Hoang, Alexandre Maurer",http://arxiv.org/abs/1806.02510v1,,,2018-06-07T04:49:46,2026-09-10T19:42:34.169452
1.0,RESEARCH_PAPER,Dempsterian-Shaferian Belief Network From Data,Mieczysław A. Kłopotek,http://arxiv.org/abs/1806.02373v1,,,2018-06-06T18:27:39,2026-09-10T19:42:34.169504
1.0,RESEARCH_PAPER,Human-aided Multi-Entity Bayesian Networks Learning from Relational Data,"Cheol Young Park, Kathryn Blackmond Laskey",http://arxiv.org/abs/1806.02421v1,,,2018-06-06T20:51:06,2026-09-10T19:42:34.169560
1.0,RESEARCH_PAPER,Deep Reinforcement Learning for General Video Game AI,"Ruben Rodriguez Torrado, Philip Bontrager, Julian Togelius, Jialin Liu, Diego Perez-Liebana",http://arxiv.org/abs/1806.02448v1,,,2018-06-06T22:39:26,2026-09-10T19:42:34.169615
1.0,RESEARCH_PAPER,Reference Model of Multi-Entity Bayesian Networks for Predictive Situation Awareness,"Cheol Young Park, Kathryn Blackmond Laskey",http://arxiv.org/abs/1806.02457v2,,,2018-06-06T23:17:12,2026-09-10T19:42:34.169667
1.0,RESEARCH_PAPER,Jointly Embedding Entities and Text with Distant Supervision,"Denis Newman-Griffis, Albert M. Lai, Eric Fosler-Lussier",http://arxiv.org/abs/1807.03399v1,,,2018-07-09T21:40:53,2026-09-10T19:42:34.170218
1.0,RESEARCH_PAPER,Easing Embedding Learning by Comprehensive Transcription of Heterogeneous Information Networks,"Yu Shi, Qi Zhu, Fang Guo, Chao Zhang, Jiawei Han",http://arxiv.org/abs/1807.03490v1,,,2018-07-10T06:21:22,2026-09-10T19:42:34.170665
1.0,RESEARCH_PAPER,Reasoning about exceptions in ontologies: from the lexicographic closure to the skeptical closure,"Laura Giordano, Valentina Gliozzi",http://arxiv.org/abs/1807.02879v1,,,2018-07-08T20:28:54,2026-09-10T19:42:34.170858
1.0,RESEARCH_PAPER,A Game-Based Approximate Verification of Deep Neural Networks with Provable Guarantees,"Min Wu, Matthew Wicker, Wenjie Ruan, Xiaowei Huang, Marta Kwiatkowska",http://arxiv.org/abs/1807.03571v2,,,2018-07-10T11:28:46,2026-09-10T19:42:34.170956
1.0,RESEARCH_PAPER,Shortening Time Required for Adaptive Structural Learning Method of Deep Belief Network with Multi-Modal Data Arrangement,"Shin Kamada, Takumi Ichimura",http://arxiv.org/abs/1807.03952v1,,,2018-07-11T05:30:20,2026-09-10T19:42:34.171033
1.0,RESEARCH_PAPER,Backpropagation for Implicit Spectral Densities,"Aditya Ramesh, Yann LeCun",http://arxiv.org/abs/1806.00499v1,,,2018-06-01T18:28:20,2026-09-10T19:42:34.171105
1.0,RESEARCH_PAPER,Deep Pepper: Expert Iteration based Chess agent in the Reinforcement Learning Setting,"Sai Krishna G. V., Kyle Goyette, Ahmad Chamseddine, Breandan Considine",http://arxiv.org/abs/1806.00683v2,,,2018-06-02T18:35:37,2026-09-10T19:42:34.171179
1.0,RESEARCH_PAPER,Problem-Adapted Artificial Intelligence for Online Network Optimization,"Spyridon Vassilaras, Luigi Vigneri, Nikolaos Liakopoulos, Georgios S. Paschos, Apostolos Destounis, Thrasyvoulos Spyropoulos, Merouane Debbah",http://arxiv.org/abs/1805.12090v2,,,2018-05-30T17:12:48,2026-09-10T19:42:34.171249
1.0,RESEARCH_PAPER,Admissible Abstractions for Near-optimal Task and Motion Planning,"William Vega-Brown, Nicholas Roy",http://arxiv.org/abs/1806.00805v1,,,2018-06-03T14:56:42,2026-09-10T19:42:34.171304
1.0,RESEARCH_PAPER,Graph networks as learnable physics engines for inference and control,"Alvaro Sanchez-Gonzalez, Nicolas Heess, Jost Tobias Springenberg, Josh Merel, Martin Riedmiller, Raia Hadsell, Peter Battaglia",http://arxiv.org/abs/1806.01242v1,,,2018-06-04T17:29:40,2026-09-10T19:42:34.171359
1.0,RESEARCH_PAPER,JUMPER: Learning When to Make Classification Decisions in Reading,"Xianggen Liu, Lili Mou, Haotian Cui, Zhengdong Lu, Sen Song",http://arxiv.org/abs/1807.02314v1,,,2018-07-06T08:49:56,2026-09-10T19:42:34.171412
1.0,RESEARCH_PAPER,Region Growing Curriculum Generation for Reinforcement Learning,"Artem Molchanov, Karol Hausman, Stan Birchfield, Gaurav Sukhatme",http://arxiv.org/abs/1807.01425v1,,,2018-07-04T01:49:29,2026-09-10T19:42:34.171464
1.0,RESEARCH_PAPER,Quasi-Dilemmas for Artificial Moral Agents,"Daniel Kasenberg, Vasanth Sarathy, Thomas Arnold, Matthias Scheutz, Tom Williams",http://arxiv.org/abs/1807.02572v1,,,2018-07-06T21:34:48,2026-09-10T19:42:34.171515
1.0,RESEARCH_PAPER,Sample-Efficient Reinforcement Learning with Stochastic Ensemble Value Expansion,"Jacob Buckman, Danijar Hafner, George Tucker, Eugene Brevdo, Honglak Lee",http://arxiv.org/abs/1807.01675v2,,,2018-07-04T16:51:56,2026-09-10T19:42:34.171564
1.0,RESEARCH_PAPER,Transfer with Model Features in Reinforcement Learning,"Lucas Lehnert, Michael L. Littman",http://arxiv.org/abs/1807.01736v1,,,2018-07-04T18:41:27,2026-09-10T19:42:34.171612
1.0,RESEARCH_PAPER,Scalable Formal Concept Analysis algorithm for large datasets using Spark,"Raghavendra K Chunduri, Aswani Kumar Cherukuri",http://arxiv.org/abs/1807.02258v1,,,2018-07-06T05:22:31,2026-09-10T19:42:34.171660
1.0,RESEARCH_PAPER,Experimental Tests of Spirituality,Abraham Loeb,http://arxiv.org/abs/1806.01661v1,,,2018-06-04T16:28:21,2026-09-10T19:42:34.171706
1.0,RESEARCH_PAPER,Hierarchical Graph Clustering using Node Pair Sampling,"Thomas Bonald, Bertrand Charpentier, Alexis Galland, Alexandre Hollocou",http://arxiv.org/abs/1806.01664v2,,,2018-06-05T12:54:07,2026-09-10T19:42:34.171782
1.0,RESEARCH_PAPER,Introducing the Simulated Flying Shapes and Simulated Planar Manipulator Datasets,"Fabio Ferreira, Jonas Rothfuss, Eren Erdal Aksoy, You Zhou, Tamim Asfour",http://arxiv.org/abs/1807.00703v1,,,2018-07-02T14:20:24,2026-09-10T19:42:34.171832
1.0,RESEARCH_PAPER,Understanding the Effectiveness of Lipschitz-Continuity in Generative Adversarial Nets,"Zhiming Zhou, Yuxuan Song, Lantao Yu, Hongwei Wang, Jiadong Liang, Weinan Zhang, Zhihua Zhang, Yong Yu",http://arxiv.org/abs/1807.00751v6,,,2018-07-02T15:41:34,2026-09-10T19:42:34.171880
1.0,RESEARCH_PAPER,Dynamic Prediction Length for Time Series with Sequence to Sequence Networks,"Mark Harmon, Diego Klabjan",http://arxiv.org/abs/1807.00425v2,,,2018-07-02T01:00:23,2026-09-10T19:42:34.171928
1.0,RESEARCH_PAPER,Task-Driven Convolutional Recurrent Models of the Visual System,"Aran Nayebi, Daniel Bear, Jonas Kubilius, Kohitij Kar, Surya Ganguli, David Sussillo, James J. DiCarlo, Daniel L. K. Yamins",http://arxiv.org/abs/1807.00053v2,,,2018-06-20T20:27:23,2026-09-10T19:42:34.172187
1.0,RESEARCH_PAPER,Modeling Mistrust in End-of-Life Care,"Willie Boag, Harini Suresh, Leo Anthony Celi, Peter Szolovits, Marzyeh Ghassemi",http://arxiv.org/abs/1807.00124v2,,,2018-06-30T04:38:47,2026-09-10T19:42:34.172276
1.0,RESEARCH_PAPER,Stochastic Constraint Optimization using Propagation on Ordered Binary Decision Diagrams,"Anna L. D. Latour, Behrouz Babaki, Siegfried Nijssen",http://arxiv.org/abs/1807.01079v1,,,2018-07-03T10:58:38,2026-09-10T19:42:34.172337
1.0,RESEARCH_PAPER,Solving Atari Games Using Fractals And Entropy,"Sergio Hernandez Cerezo, Guillem Duran Ballester, Spiros Baxevanakis",http://arxiv.org/abs/1807.01081v1,,,2018-07-03T10:59:26,2026-09-10T19:42:34.172390
1.0,RESEARCH_PAPER,Playing against Nature: causal discovery for decision making under uncertainty,"M. Gonzalez-Soto, L. E. Sucar, H. J. Escalante",http://arxiv.org/abs/1807.01268v1,,,2018-07-03T16:36:03,2026-09-10T19:42:34.172441
1.0,RESEARCH_PAPER,Human-level performance in first-person multiplayer games with population-based deep reinforcement learning,"Max Jaderberg, Wojciech M. Czarnecki, Iain Dunning, Luke Marris, Guy Lever, Antonio Garcia Castaneda, Charles Beattie, Neil C. Rabinowitz, Ari S. Morcos, Avraham Ruderman, Nicolas Sonnerat, Tim Green, Louise Deason, Joel Z. Leibo, David Silver, Demis Hassabis, Koray Kavukcuoglu, Thore Graepel",http://arxiv.org/abs/1807.01281v1,,,2018-07-03T16:57:18,2026-09-10T19:42:34.172494
1.0,RESEARCH_PAPER,Improving part-of-speech tagging via multi-task learning and character-level word representations,"Daniil Anastasyev, Ilya Gusev, Eugene Indenbom",http://arxiv.org/abs/1807.00818v1,,,2018-07-02T13:04:52,2026-09-10T19:42:34.172543
1.0,RESEARCH_PAPER,Fairness Behind a Veil of Ignorance: A Welfare Analysis for Automated Decision Making,"Hoda Heidari, Claudio Ferrari, Krishna P. Gummadi, Andreas Krause",http://arxiv.org/abs/1806.04959v4,,,2018-06-13T11:36:05,2026-09-10T19:42:34.172594
1.0,RESEARCH_PAPER,MAP inference via Block-Coordinate Frank-Wolfe Algorithm,"Paul Swoboda, Vladimir Kolmogorov",http://arxiv.org/abs/1806.05049v2,,,2018-06-13T14:03:38,2026-09-10T19:42:34.172642
1.0,RESEARCH_PAPER,Dynamic Risk Assessment for Vehicles of Higher Automation Levels by Deep Learning,"Patrik Feth, Mohammed Naveed Akram, René Schuster, Oliver Wasenmüller",http://arxiv.org/abs/1806.07635v1,,,2018-06-20T09:41:14,2026-09-10T19:42:34.172692
1.0,RESEARCH_PAPER,Meta-Learning by the Baldwin Effect,"Chrisantha Thomas Fernando, Jakub Sygnowski, Simon Osindero, Jane Wang, Tom Schaul, Denis Teplyashin, Pablo Sprechmann, Alexander Pritzel, Andrei A. Rusu",http://arxiv.org/abs/1806.07917v2,,,2018-06-06T08:39:03,2026-09-10T19:42:34.172741
1.0,RESEARCH_PAPER,The Temporal Singularity: time-accelerated simulated civilizations and their implications,Giacomo Spigler,http://arxiv.org/abs/1806.08561v1,,,2018-06-22T09:02:29,2026-09-10T19:42:34.172788
